"id","tanggal","co2","no2","co","benzene","toluene","pm25","humidity","temperature","created_at","updated_at","new_id"
1718355239,"2024-06-14 08:53:59",405.86,10.64,0.65,0.00,1.31,72.66,68.60,32.20,"2024-06-14 08:53:59","2024-06-14 08:53:59",AIR001
1718355249,"2024-06-14 08:54:09",405.82,10.55,0.65,0.00,1.30,56.05,68.20,32.30,"2024-06-14 08:54:09","2024-06-14 08:54:09",AIR001
1718355259,"2024-06-14 08:54:19",405.71,10.27,0.65,0.00,1.27,58.54,68.00,32.30,"2024-06-14 08:54:19","2024-06-14 08:54:19",AIR001
1718355269,"2024-06-14 08:54:29",405.63,10.09,0.65,0.00,1.25,54.39,67.80,32.40,"2024-06-14 08:54:29","2024-06-14 08:54:29",AIR001
1718355284,"2024-06-14 08:54:44",405.52,9.82,0.65,0.00,1.22,50.24,68.00,32.40,"2024-06-14 08:54:44","2024-06-14 08:54:44",AIR001
1718355294,"2024-06-14 08:54:54",405.49,9.73,0.65,0.00,1.21,59.37,68.30,32.40,"2024-06-14 08:54:54","2024-06-14 08:54:54",AIR001
1718355304,"2024-06-14 08:55:04",405.45,9.64,0.64,0.00,1.20,47.75,67.20,32.30,"2024-06-14 08:55:04","2024-06-14 08:55:04",AIR001
1718355319,"2024-06-14 08:55:19",405.60,10.00,0.65,0.00,1.24,62.70,67.30,32.30,"2024-06-14 08:55:19","2024-06-14 08:55:19",AIR001
1718355329,"2024-06-14 08:55:29",405.56,9.91,0.65,0.00,1.23,61.87,67.70,32.30,"2024-06-14 08:55:29","2024-06-14 08:55:29",AIR001
1718355339,"2024-06-14 08:55:39",405.78,10.45,0.66,0.00,1.29,58.54,67.80,32.30,"2024-06-14 08:55:39","2024-06-14 08:55:39",AIR001
1718355349,"2024-06-14 08:55:49",405.93,10.83,0.65,0.00,1.33,54.39,68.10,32.30,"2024-06-14 08:55:49","2024-06-14 08:55:49",AIR001
1718355364,"2024-06-14 08:56:04",405.78,10.45,0.65,0.00,1.29,61.87,68.30,32.30,"2024-06-14 08:56:04","2024-06-14 08:56:04",AIR001
1718355374,"2024-06-14 08:56:14",405.67,10.18,0.64,0.00,1.26,54.39,68.10,32.40,"2024-06-14 08:56:14","2024-06-14 08:56:14",AIR001
1718355384,"2024-06-14 08:56:24",405.60,10.00,0.65,0.00,1.24,58.54,67.70,32.30,"2024-06-14 08:56:24","2024-06-14 08:56:24",AIR001
1718355394,"2024-06-14 08:56:34",405.71,10.27,0.64,0.00,1.27,56.05,67.50,32.30,"2024-06-14 08:56:34","2024-06-14 08:56:34",AIR001
1718355409,"2024-06-14 08:56:49",405.67,10.18,0.64,0.00,1.26,52.73,67.70,32.20,"2024-06-14 08:56:49","2024-06-14 08:56:49",AIR001
1718355419,"2024-06-14 08:56:59",405.56,9.91,0.64,0.00,1.23,58.54,68.00,32.30,"2024-06-14 08:56:59","2024-06-14 08:56:59",AIR001
1718355429,"2024-06-14 08:57:09",405.60,10.00,0.64,0.00,1.24,58.54,68.10,32.30,"2024-06-14 08:57:09","2024-06-14 08:57:09",AIR001
1718355444,"2024-06-14 08:57:24",405.56,9.91,0.64,0.00,1.23,43.60,67.90,32.30,"2024-06-14 08:57:24","2024-06-14 08:57:24",AIR001
1718355454,"2024-06-14 08:57:34",405.63,10.09,0.64,0.00,1.25,47.75,68.10,32.30,"2024-06-14 08:57:34","2024-06-14 08:57:34",AIR001
1718355464,"2024-06-14 08:57:44",406.13,11.33,0.64,0.00,1.38,54.39,68.30,32.40,"2024-06-14 08:57:44","2024-06-14 08:57:44",AIR001
1718355475,"2024-06-14 08:57:55",406.21,11.53,0.63,0.00,1.40,61.87,68.60,32.40,"2024-06-14 08:57:55","2024-06-14 08:57:55",AIR001
1718355490,"2024-06-14 08:58:10",406.17,11.43,0.64,0.00,1.39,52.73,68.40,32.40,"2024-06-14 08:58:10","2024-06-14 08:58:10",AIR001
1718355500,"2024-06-14 08:58:20",406.13,11.33,0.63,0.00,1.38,57.71,68.40,32.50,"2024-06-14 08:58:20","2024-06-14 08:58:20",AIR001
1718355510,"2024-06-14 08:58:30",406.13,11.33,0.62,0.00,1.38,58.54,68.50,32.50,"2024-06-14 08:58:30","2024-06-14 08:58:30",AIR001
1718355520,"2024-06-14 08:58:40",405.93,10.83,0.62,0.00,1.33,49.41,68.70,32.60,"2024-06-14 08:58:40","2024-06-14 08:58:40",AIR001
1718355535,"2024-06-14 08:58:55",405.97,10.93,0.63,0.00,1.34,58.54,68.50,32.60,"2024-06-14 08:58:55","2024-06-14 08:58:55",AIR001
1718355545,"2024-06-14 08:59:05",406.05,11.13,0.63,0.00,1.36,61.04,67.90,32.60,"2024-06-14 08:59:05","2024-06-14 08:59:05",AIR001
1718355555,"2024-06-14 08:59:15",406.05,11.13,0.63,0.00,1.36,56.88,68.50,32.60,"2024-06-14 08:59:15","2024-06-14 08:59:15",AIR001
1718355565,"2024-06-14 08:59:25",405.93,10.83,0.62,0.00,1.33,59.37,68.50,32.60,"2024-06-14 08:59:25","2024-06-14 08:59:25",AIR001
1718355580,"2024-06-14 08:59:40",405.74,10.36,0.62,0.00,1.28,61.04,67.50,32.50,"2024-06-14 08:59:40","2024-06-14 08:59:40",AIR001
1718355590,"2024-06-14 08:59:50",405.78,10.45,0.62,0.00,1.29,54.39,66.70,32.50,"2024-06-14 08:59:50","2024-06-14 08:59:50",AIR001
1718355599,"2024-06-14 08:59:59",405.82,10.55,0.62,0.00,1.30,57.71,66.70,32.30,"2024-06-14 08:59:59","2024-06-14 08:59:59",AIR001
1718355614,"2024-06-14 09:00:14",405.89,10.74,0.62,0.00,1.32,55.22,67.30,32.30,"2024-06-14 09:00:14","2024-06-14 09:00:14",AIR001
1718355624,"2024-06-14 09:00:24",405.86,10.64,0.63,0.00,1.31,53.56,67.50,32.30,"2024-06-14 09:00:24","2024-06-14 09:00:24",AIR001
1718355634,"2024-06-14 09:00:34",405.97,10.93,0.62,0.00,1.34,53.56,67.20,32.30,"2024-06-14 09:00:34","2024-06-14 09:00:34",AIR001
1718355644,"2024-06-14 09:00:44",405.82,10.55,0.64,0.00,1.30,52.73,67.40,32.30,"2024-06-14 09:00:44","2024-06-14 09:00:44",AIR001
1718355659,"2024-06-14 09:00:59",405.82,10.55,0.63,0.00,1.30,52.73,67.00,32.30,"2024-06-14 09:00:59","2024-06-14 09:00:59",AIR001
1718355669,"2024-06-14 09:01:09",405.89,10.74,0.62,0.00,1.32,51.07,66.70,32.30,"2024-06-14 09:01:09","2024-06-14 09:01:09",AIR001
1718355679,"2024-06-14 09:01:19",405.86,10.64,0.64,0.00,1.31,60.21,67.10,32.30,"2024-06-14 09:01:19","2024-06-14 09:01:19",AIR001
1718355689,"2024-06-14 09:01:29",405.78,10.45,0.63,0.00,1.29,47.75,67.30,32.30,"2024-06-14 09:01:29","2024-06-14 09:01:29",AIR001
1718355704,"2024-06-14 09:01:44",405.78,10.45,0.62,0.00,1.29,54.39,67.40,32.30,"2024-06-14 09:01:44","2024-06-14 09:01:44",AIR001
1718355714,"2024-06-14 09:01:54",405.82,10.55,0.62,0.00,1.30,47.75,67.60,32.30,"2024-06-14 09:01:54","2024-06-14 09:01:54",AIR001
1718355724,"2024-06-14 09:02:04",405.78,10.45,0.62,0.00,1.29,52.73,67.60,32.40,"2024-06-14 09:02:04","2024-06-14 09:02:04",AIR001
1718355739,"2024-06-14 09:02:19",405.78,10.45,0.61,0.00,1.29,53.56,67.90,32.40,"2024-06-14 09:02:19","2024-06-14 09:02:19",AIR001
1718355749,"2024-06-14 09:02:29",405.71,10.27,0.63,0.00,1.27,54.39,68.20,32.50,"2024-06-14 09:02:29","2024-06-14 09:02:29",AIR001
1718355759,"2024-06-14 09:02:39",405.67,10.18,0.62,0.00,1.26,56.05,67.70,32.40,"2024-06-14 09:02:39","2024-06-14 09:02:39",AIR001
1718355769,"2024-06-14 09:02:49",405.31,9.30,0.62,0.00,1.16,55.22,67.80,32.40,"2024-06-14 09:02:49","2024-06-14 09:02:49",AIR001
1718355784,"2024-06-14 09:03:04",405.42,9.56,0.61,0.00,1.19,54.39,67.50,32.40,"2024-06-14 09:03:04","2024-06-14 09:03:04",AIR001
1718355794,"2024-06-14 09:03:14",405.31,9.30,0.61,0.00,1.16,52.73,66.90,32.40,"2024-06-14 09:03:14","2024-06-14 09:03:14",AIR001
1718355804,"2024-06-14 09:03:24",405.56,9.91,0.61,0.00,1.23,54.39,66.90,32.30,"2024-06-14 09:03:24","2024-06-14 09:03:24",AIR001
1718355814,"2024-06-14 09:03:34",405.63,10.09,0.62,0.00,1.25,48.58,67.40,32.20,"2024-06-14 09:03:34","2024-06-14 09:03:34",AIR001
1718355829,"2024-06-14 09:03:49",405.74,10.36,0.61,0.00,1.28,59.37,67.50,32.20,"2024-06-14 09:03:49","2024-06-14 09:03:49",AIR001
1718355839,"2024-06-14 09:03:59",405.82,10.55,0.62,0.00,1.30,60.21,67.50,32.20,"2024-06-14 09:03:59","2024-06-14 09:03:59",AIR001
1718355849,"2024-06-14 09:04:09",405.60,10.00,0.62,0.00,1.24,51.90,67.50,32.20,"2024-06-14 09:04:09","2024-06-14 09:04:09",AIR001
1718355864,"2024-06-14 09:04:24",405.52,9.82,0.61,0.00,1.22,50.24,67.80,32.30,"2024-06-14 09:04:24","2024-06-14 09:04:24",AIR001
1718355874,"2024-06-14 09:04:34",405.60,10.00,0.62,0.00,1.24,56.88,67.80,32.20,"2024-06-14 09:04:34","2024-06-14 09:04:34",AIR001
1718355884,"2024-06-14 09:04:44",405.67,10.18,0.61,0.00,1.26,57.71,68.00,32.20,"2024-06-14 09:04:44","2024-06-14 09:04:44",AIR001
1718355894,"2024-06-14 09:04:54",405.60,10.00,0.61,0.00,1.24,40.28,68.40,32.20,"2024-06-14 09:04:54","2024-06-14 09:04:54",AIR001
1718355909,"2024-06-14 09:05:09",405.60,10.00,0.62,0.00,1.24,64.36,68.50,32.30,"2024-06-14 09:05:09","2024-06-14 09:05:09",AIR001
1718355919,"2024-06-14 09:05:19",405.49,9.73,0.61,0.00,1.21,51.90,68.40,32.30,"2024-06-14 09:05:19","2024-06-14 09:05:19",AIR001
1718355929,"2024-06-14 09:05:29",405.31,9.30,0.62,0.00,1.16,52.73,68.60,32.30,"2024-06-14 09:05:29","2024-06-14 09:05:29",AIR001
1718355939,"2024-06-14 09:05:39",405.10,8.81,0.62,0.00,1.11,55.22,68.90,32.30,"2024-06-14 09:05:39","2024-06-14 09:05:39",AIR001
1718355954,"2024-06-14 09:05:54",405.49,9.73,0.61,0.00,1.21,55.22,68.50,32.20,"2024-06-14 09:05:54","2024-06-14 09:05:54",AIR001
1718355964,"2024-06-14 09:06:04",405.42,9.56,0.61,0.00,1.19,56.05,68.40,32.20,"2024-06-14 09:06:04","2024-06-14 09:06:04",AIR001
1718355974,"2024-06-14 09:06:14",405.38,9.47,0.61,0.00,1.18,51.07,67.60,32.10,"2024-06-14 09:06:14","2024-06-14 09:06:14",AIR001
1718355984,"2024-06-14 09:06:24",405.42,9.56,0.61,0.00,1.19,40.28,67.70,32.00,"2024-06-14 09:06:24","2024-06-14 09:06:24",AIR001
1718355999,"2024-06-14 09:06:39",405.49,9.73,0.61,0.00,1.21,44.43,68.00,31.90,"2024-06-14 09:06:39","2024-06-14 09:06:39",AIR001
1718356009,"2024-06-14 09:06:49",405.60,10.00,0.61,0.00,1.24,55.22,68.10,31.90,"2024-06-14 09:06:49","2024-06-14 09:06:49",AIR001
1718356019,"2024-06-14 09:06:59",405.45,9.64,0.62,0.00,1.20,52.73,68.40,31.90,"2024-06-14 09:06:59","2024-06-14 09:06:59",AIR001
1718356034,"2024-06-14 09:07:14",405.49,9.73,0.61,0.00,1.21,56.05,68.70,31.90,"2024-06-14 09:07:14","2024-06-14 09:07:14",AIR001
1718356044,"2024-06-14 09:07:24",405.49,9.73,0.61,0.00,1.21,55.22,69.60,31.90,"2024-06-14 09:07:24","2024-06-14 09:07:24",AIR001
1718356054,"2024-06-14 09:07:34",405.42,9.56,0.62,0.00,1.19,53.56,70.00,31.90,"2024-06-14 09:07:34","2024-06-14 09:07:34",AIR001
1718356064,"2024-06-14 09:07:44",405.38,9.47,0.61,0.00,1.18,56.05,69.20,31.80,"2024-06-14 09:07:44","2024-06-14 09:07:44",AIR001
1718356080,"2024-06-14 09:08:00",405.42,9.56,0.61,0.00,1.19,51.90,68.90,31.80,"2024-06-14 09:08:00","2024-06-14 09:08:00",AIR001
1718356090,"2024-06-14 09:08:10",405.34,9.39,0.62,0.00,1.17,48.58,69.00,31.80,"2024-06-14 09:08:10","2024-06-14 09:08:10",AIR001
1718356100,"2024-06-14 09:08:20",405.49,9.73,0.61,0.00,1.21,54.39,69.20,31.80,"2024-06-14 09:08:20","2024-06-14 09:08:20",AIR001
1718356110,"2024-06-14 09:08:30",405.52,9.82,0.61,0.00,1.22,50.24,69.30,31.80,"2024-06-14 09:08:30","2024-06-14 09:08:30",AIR001
1718356125,"2024-06-14 09:08:45",405.45,9.64,0.62,0.00,1.20,56.88,69.10,31.80,"2024-06-14 09:08:45","2024-06-14 09:08:45",AIR001
1718356135,"2024-06-14 09:08:55",405.49,9.73,0.61,0.00,1.21,58.54,69.00,31.80,"2024-06-14 09:08:55","2024-06-14 09:08:55",AIR001
1718356145,"2024-06-14 09:09:05",405.49,9.73,0.61,0.00,1.21,55.22,69.30,31.80,"2024-06-14 09:09:05","2024-06-14 09:09:05",AIR001
1718356160,"2024-06-14 09:09:20",405.49,9.73,0.61,0.00,1.21,67.68,69.80,31.90,"2024-06-14 09:09:20","2024-06-14 09:09:20",AIR001
1718356170,"2024-06-14 09:09:30",405.45,9.64,0.61,0.00,1.20,51.07,69.70,31.90,"2024-06-14 09:09:30","2024-06-14 09:09:30",AIR001
1718356180,"2024-06-14 09:09:40",405.42,9.56,0.60,0.00,1.19,51.07,70.40,31.90,"2024-06-14 09:09:40","2024-06-14 09:09:40",AIR001
1718356190,"2024-06-14 09:09:50",405.24,9.14,0.61,0.00,1.15,53.56,70.70,32.00,"2024-06-14 09:09:50","2024-06-14 09:09:50",AIR001
1718356205,"2024-06-14 09:10:05",404.94,8.42,0.61,0.00,1.07,49.41,70.60,32.00,"2024-06-14 09:10:05","2024-06-14 09:10:05",AIR001
1718356215,"2024-06-14 09:10:15",404.97,8.50,0.63,0.00,1.08,62.70,69.50,31.90,"2024-06-14 09:10:15","2024-06-14 09:10:15",AIR001
1718356225,"2024-06-14 09:10:25",405.24,9.14,0.61,0.00,1.15,49.41,68.90,31.90,"2024-06-14 09:10:25","2024-06-14 09:10:25",AIR001
1718356235,"2024-06-14 09:10:35",405.21,9.05,0.61,0.00,1.14,51.90,68.20,31.80,"2024-06-14 09:10:35","2024-06-14 09:10:35",AIR001
1718356250,"2024-06-14 09:10:50",405.17,8.97,0.61,0.00,1.13,61.04,68.50,31.80,"2024-06-14 09:10:50","2024-06-14 09:10:50",AIR001
1718356260,"2024-06-14 09:11:00",405.31,9.30,0.62,0.00,1.16,44.43,69.10,31.70,"2024-06-14 09:11:00","2024-06-14 09:11:00",AIR001
1718356270,"2024-06-14 09:11:10",405.31,9.30,0.61,0.00,1.16,45.26,69.50,31.70,"2024-06-14 09:11:10","2024-06-14 09:11:10",AIR001
1718356285,"2024-06-14 09:11:25",405.28,9.22,0.61,0.00,1.16,45.26,70.00,31.70,"2024-06-14 09:11:25","2024-06-14 09:11:25",AIR001
1718356295,"2024-06-14 09:11:35",405.17,8.97,0.61,0.00,1.13,52.73,69.90,31.70,"2024-06-14 09:11:35","2024-06-14 09:11:35",AIR001
1718356305,"2024-06-14 09:11:45",405.21,9.05,0.61,0.00,1.14,54.39,69.60,31.80,"2024-06-14 09:11:45","2024-06-14 09:11:45",AIR001
1718356315,"2024-06-14 09:11:55",405.24,9.14,0.61,0.00,1.15,56.88,69.30,31.80,"2024-06-14 09:11:55","2024-06-14 09:11:55",AIR001
1718356330,"2024-06-14 09:12:10",405.28,9.22,0.61,0.00,1.16,49.41,69.30,31.90,"2024-06-14 09:12:10","2024-06-14 09:12:10",AIR001
1718356340,"2024-06-14 09:12:20",405.24,9.14,0.61,0.00,1.15,59.37,69.20,31.90,"2024-06-14 09:12:20","2024-06-14 09:12:20",AIR001
1718356350,"2024-06-14 09:12:30",405.34,9.39,0.61,0.00,1.17,56.05,69.50,32.00,"2024-06-14 09:12:30","2024-06-14 09:12:30",AIR001
1718356360,"2024-06-14 09:12:40",405.38,9.47,0.61,0.00,1.18,52.73,69.20,32.00,"2024-06-14 09:12:40","2024-06-14 09:12:40",AIR001
1718356375,"2024-06-14 09:12:55",405.31,9.30,0.60,0.00,1.16,59.37,68.80,32.10,"2024-06-14 09:12:55","2024-06-14 09:12:55",AIR001
1718356385,"2024-06-14 09:13:05",405.34,9.39,0.61,0.00,1.17,39.45,68.40,32.10,"2024-06-14 09:13:05","2024-06-14 09:13:05",AIR001
1718356395,"2024-06-14 09:13:15",405.14,8.89,0.60,0.00,1.12,51.90,68.30,32.20,"2024-06-14 09:13:15","2024-06-14 09:13:15",AIR001
1718356410,"2024-06-14 09:13:30",405.14,8.89,0.60,0.00,1.12,59.37,67.20,32.10,"2024-06-14 09:13:30","2024-06-14 09:13:30",AIR001
1718356420,"2024-06-14 09:13:40",405.21,9.05,0.60,0.00,1.14,47.75,67.30,32.10,"2024-06-14 09:13:40","2024-06-14 09:13:40",AIR001
1718356430,"2024-06-14 09:13:50",405.21,9.05,0.61,0.00,1.14,53.56,67.90,32.10,"2024-06-14 09:13:50","2024-06-14 09:13:50",AIR001
1718356440,"2024-06-14 09:14:00",405.21,9.05,0.60,0.00,1.14,47.75,67.60,32.10,"2024-06-14 09:14:00","2024-06-14 09:14:00",AIR001
1718356455,"2024-06-14 09:14:15",405.31,9.30,0.60,0.00,1.16,42.77,67.60,32.10,"2024-06-14 09:14:15","2024-06-14 09:14:15",AIR001
1718356465,"2024-06-14 09:14:25",405.45,9.64,0.60,0.00,1.20,44.43,67.80,32.10,"2024-06-14 09:14:25","2024-06-14 09:14:25",AIR001
1718356475,"2024-06-14 09:14:35",405.38,9.47,0.61,0.00,1.18,46.92,67.90,32.10,"2024-06-14 09:14:35","2024-06-14 09:14:35",AIR001
1718356485,"2024-06-14 09:14:45",405.31,9.30,0.61,0.00,1.16,51.07,68.10,32.10,"2024-06-14 09:14:45","2024-06-14 09:14:45",AIR001
1718356500,"2024-06-14 09:15:00",405.31,9.30,0.60,0.00,1.16,55.22,68.70,32.20,"2024-06-14 09:15:00","2024-06-14 09:15:00",AIR001
1718356510,"2024-06-14 09:15:10",405.38,9.47,0.60,0.00,1.18,56.05,68.70,32.20,"2024-06-14 09:15:10","2024-06-14 09:15:10",AIR001
1718356520,"2024-06-14 09:15:20",405.07,8.73,0.60,0.00,1.10,46.92,69.30,32.20,"2024-06-14 09:15:20","2024-06-14 09:15:20",AIR001
1718356535,"2024-06-14 09:15:35",405.28,9.22,0.61,0.00,1.16,56.05,68.80,32.20,"2024-06-14 09:15:35","2024-06-14 09:15:35",AIR001
1718356545,"2024-06-14 09:15:45",405.10,8.81,0.60,0.00,1.11,53.56,68.80,32.20,"2024-06-14 09:15:45","2024-06-14 09:15:45",AIR001
1718356555,"2024-06-14 09:15:55",405.17,8.97,0.61,0.00,1.13,56.05,68.00,32.20,"2024-06-14 09:15:55","2024-06-14 09:15:55",AIR001
1718356565,"2024-06-14 09:16:05",405.34,9.39,0.61,0.00,1.17,59.37,67.50,32.20,"2024-06-14 09:16:05","2024-06-14 09:16:05",AIR001
1718356580,"2024-06-14 09:16:20",405.34,9.39,0.60,0.00,1.17,46.92,67.70,32.20,"2024-06-14 09:16:20","2024-06-14 09:16:20",AIR001
1718356590,"2024-06-14 09:16:30",405.21,9.05,0.61,0.00,1.14,49.41,67.60,32.10,"2024-06-14 09:16:30","2024-06-14 09:16:30",AIR001
1718356600,"2024-06-14 09:16:40",404.68,7.82,0.61,0.00,1.00,59.37,67.70,32.10,"2024-06-14 09:16:40","2024-06-14 09:16:40",AIR001
1718356610,"2024-06-14 09:16:50",405.10,8.81,0.61,0.00,1.11,55.22,67.80,32.10,"2024-06-14 09:16:50","2024-06-14 09:16:50",AIR001
1718356621,"2024-06-14 09:17:01",405.28,9.22,0.60,0.00,1.16,55.22,68.30,32.10,"2024-06-14 09:17:01","2024-06-14 09:17:01",AIR001
1718356636,"2024-06-14 09:17:16",405.31,9.30,0.60,0.00,1.16,60.21,67.80,32.10,"2024-06-14 09:17:16","2024-06-14 09:17:16",AIR001
1718356646,"2024-06-14 09:17:26",405.34,9.39,0.61,0.00,1.17,48.58,67.70,32.10,"2024-06-14 09:17:26","2024-06-14 09:17:26",AIR001
1718356656,"2024-06-14 09:17:36",405.31,9.30,0.60,0.00,1.16,56.05,68.00,32.10,"2024-06-14 09:17:36","2024-06-14 09:17:36",AIR001
1718356666,"2024-06-14 09:17:46",405.28,9.22,0.60,0.00,1.16,56.88,67.80,32.10,"2024-06-14 09:17:46","2024-06-14 09:17:46",AIR001
1718356681,"2024-06-14 09:18:01",405.31,9.30,0.60,0.00,1.16,50.24,67.90,32.10,"2024-06-14 09:18:01","2024-06-14 09:18:01",AIR001
1718356691,"2024-06-14 09:18:11",405.38,9.47,0.60,0.00,1.18,57.71,67.90,32.10,"2024-06-14 09:18:11","2024-06-14 09:18:11",AIR001
1718356701,"2024-06-14 09:18:21",405.38,9.47,0.61,0.00,1.18,56.88,68.20,32.10,"2024-06-14 09:18:21","2024-06-14 09:18:21",AIR001
1718356716,"2024-06-14 09:18:36",405.34,9.39,0.60,0.00,1.17,56.05,68.90,32.10,"2024-06-14 09:18:36","2024-06-14 09:18:36",AIR001
1718356726,"2024-06-14 09:18:46",405.31,9.30,0.60,0.00,1.16,60.21,69.00,32.10,"2024-06-14 09:18:46","2024-06-14 09:18:46",AIR001
1718356736,"2024-06-14 09:18:56",405.38,9.47,0.61,0.00,1.18,55.22,69.50,32.10,"2024-06-14 09:18:56","2024-06-14 09:18:56",AIR001
1718356746,"2024-06-14 09:19:06",405.34,9.39,0.60,0.00,1.17,55.22,69.40,32.20,"2024-06-14 09:19:06","2024-06-14 09:19:06",AIR001
1718356761,"2024-06-14 09:19:21",405.34,9.39,0.61,0.00,1.17,53.56,68.90,32.30,"2024-06-14 09:19:21","2024-06-14 09:19:21",AIR001
1718356771,"2024-06-14 09:19:31",405.38,9.47,0.60,0.00,1.18,55.22,68.30,32.30,"2024-06-14 09:19:31","2024-06-14 09:19:31",AIR001
1718356781,"2024-06-14 09:19:41",405.10,8.81,0.60,0.00,1.11,51.90,68.30,32.40,"2024-06-14 09:19:41","2024-06-14 09:19:41",AIR001
1718356791,"2024-06-14 09:19:51",404.81,8.12,0.60,0.00,1.03,54.39,68.40,32.40,"2024-06-14 09:19:51","2024-06-14 09:19:51",AIR001
1718356806,"2024-06-14 09:20:06",405.04,8.65,0.60,0.00,1.09,48.58,68.40,32.50,"2024-06-14 09:20:06","2024-06-14 09:20:06",AIR001
1718356816,"2024-06-14 09:20:16",405.00,8.57,0.59,0.00,1.08,54.39,68.40,32.50,"2024-06-14 09:20:16","2024-06-14 09:20:16",AIR001
1718356826,"2024-06-14 09:20:26",405.04,8.65,0.59,0.00,1.09,55.22,67.70,32.50,"2024-06-14 09:20:26","2024-06-14 09:20:26",AIR001
1718356841,"2024-06-14 09:20:41",404.94,8.42,0.59,0.00,1.07,52.73,67.40,32.50,"2024-06-14 09:20:41","2024-06-14 09:20:41",AIR001
1718356851,"2024-06-14 09:20:51",404.68,7.82,0.60,0.00,1.00,57.71,67.50,32.60,"2024-06-14 09:20:51","2024-06-14 09:20:51",AIR001
1718356861,"2024-06-14 09:21:01",405.07,8.73,0.60,0.00,1.10,52.73,67.20,32.50,"2024-06-14 09:21:01","2024-06-14 09:21:01",AIR001
1718356871,"2024-06-14 09:21:11",405.21,9.05,0.60,0.00,1.14,55.22,67.40,32.50,"2024-06-14 09:21:11","2024-06-14 09:21:11",AIR001
1718356886,"2024-06-14 09:21:26",405.31,9.30,0.60,0.00,1.16,58.54,67.10,32.50,"2024-06-14 09:21:26","2024-06-14 09:21:26",AIR001
1718356896,"2024-06-14 09:21:36",405.28,9.22,0.60,0.00,1.16,59.37,67.10,32.60,"2024-06-14 09:21:36","2024-06-14 09:21:36",AIR001
1718356906,"2024-06-14 09:21:46",405.38,9.47,0.60,0.00,1.18,66.02,66.90,32.70,"2024-06-14 09:21:46","2024-06-14 09:21:46",AIR001
1718356917,"2024-06-14 09:21:57",405.31,9.30,0.60,0.00,1.16,50.24,66.40,32.70,"2024-06-14 09:21:57","2024-06-14 09:21:57",AIR001
1718356931,"2024-06-14 09:22:11",405.28,9.22,0.59,0.00,1.16,50.24,66.50,32.70,"2024-06-14 09:22:11","2024-06-14 09:22:11",AIR001
1718356941,"2024-06-14 09:22:21",405.31,9.30,0.58,0.00,1.16,48.58,66.80,32.70,"2024-06-14 09:22:21","2024-06-14 09:22:21",AIR001
1718356951,"2024-06-14 09:22:31",405.31,9.30,0.58,0.00,1.16,49.41,67.00,32.80,"2024-06-14 09:22:31","2024-06-14 09:22:31",AIR001
1718356966,"2024-06-14 09:22:46",405.31,9.30,0.58,0.00,1.16,44.43,67.00,32.90,"2024-06-14 09:22:46","2024-06-14 09:22:46",AIR001
1718356976,"2024-06-14 09:22:56",405.34,9.39,0.59,0.00,1.17,49.41,66.90,32.90,"2024-06-14 09:22:56","2024-06-14 09:22:56",AIR001
1718356987,"2024-06-14 09:23:07",405.28,9.22,0.58,0.00,1.16,52.73,66.80,33.00,"2024-06-14 09:23:07","2024-06-14 09:23:07",AIR001
1718356997,"2024-06-14 09:23:17",405.31,9.30,0.58,0.00,1.16,53.56,66.90,33.10,"2024-06-14 09:23:17","2024-06-14 09:23:17",AIR001
1718357012,"2024-06-14 09:23:32",405.28,9.22,0.59,0.00,1.16,51.07,66.70,33.10,"2024-06-14 09:23:32","2024-06-14 09:23:32",AIR001
1718357022,"2024-06-14 09:23:42",405.28,9.22,0.58,0.00,1.16,50.24,66.20,33.10,"2024-06-14 09:23:42","2024-06-14 09:23:42",AIR001
1718357032,"2024-06-14 09:23:52",405.21,9.05,0.59,0.00,1.14,43.60,65.80,33.20,"2024-06-14 09:23:52","2024-06-14 09:23:52",AIR001
1718357041,"2024-06-14 09:24:01",405.24,9.14,0.58,0.00,1.15,59.37,65.70,33.20,"2024-06-14 09:24:01","2024-06-14 09:24:01",AIR001
1718357056,"2024-06-14 09:24:16",405.17,8.97,0.59,0.00,1.13,52.73,65.80,33.30,"2024-06-14 09:24:16","2024-06-14 09:24:16",AIR001
1718357066,"2024-06-14 09:24:26",405.17,8.97,0.59,0.00,1.13,63.53,65.80,33.30,"2024-06-14 09:24:26","2024-06-14 09:24:26",AIR001
1718357076,"2024-06-14 09:24:36",405.17,8.97,0.59,0.00,1.13,46.92,66.00,33.30,"2024-06-14 09:24:36","2024-06-14 09:24:36",AIR001
1718357091,"2024-06-14 09:24:51",405.00,8.57,0.59,0.00,1.08,52.73,65.90,33.30,"2024-06-14 09:24:51","2024-06-14 09:24:51",AIR001
1718357101,"2024-06-14 09:25:01",404.91,8.34,0.59,0.00,1.06,56.05,66.70,33.30,"2024-06-14 09:25:01","2024-06-14 09:25:01",AIR001
1718357111,"2024-06-14 09:25:11",405.24,9.14,0.58,0.00,1.15,56.05,66.10,33.30,"2024-06-14 09:25:11","2024-06-14 09:25:11",AIR001
1718357121,"2024-06-14 09:25:21",405.28,9.22,0.59,0.00,1.16,46.92,65.90,33.30,"2024-06-14 09:25:21","2024-06-14 09:25:21",AIR001
1718357136,"2024-06-14 09:25:36",405.17,8.97,0.59,0.00,1.13,51.90,65.90,33.30,"2024-06-14 09:25:36","2024-06-14 09:25:36",AIR001
